date,homeTeam,awayTeam,homeScore,awayScore,matchResult,homeCode,awayCode,dayCode,target,season,homeGoalsForSum,homeGoalsAgainstSum,awayGoalsForSum,awayGoalsAgainstSum,homeWinRateRolling3,awayWinRateRolling3,homeWinRateRolling5,awayWinRateRolling5,homeWinRateRolling10,awayWinRateRolling10,homeWinRateExpanding,awayWinRateExpanding,homePoints,awayPoints,homeTotalPoints,awayTotalPoints,homeAvgGoalsFor,homeAvgGoalsAgainst,awayAvgGoalsFor,awayAvgGoalsAgainst,homeTotalWins,homeTotalLosses,homeTotalDraws,awayTotalWins,awayTotalLosses,awayTotalDraws
2022-10-19,Cadiz,Real Betis,0.0,0.0,D,4,9,2,0,2022,2.0,11.0,3.0,4.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,1,1,6,19,0.4444444444444444,1.8888888888888888,1.4444444444444444,0.6666666666666666,1,5,3,6,2,1
2022-10-19,Valladolid,Celta,4.0,1.0,H,2,1,2,1,2022,1.0,4.0,2.0,8.0,0.3333333333333333,0.0,0.25,0.25,0.25,0.25,0.25,0.25,3,0,8,10,0.6666666666666666,1.5555555555555556,1.1111111111111112,1.7777777777777777,2,5,2,3,5,1
2022-10-19,Real Sociedad,Mallorca,1.0,0.0,H,14,12,2,1,2022,5.0,6.0,4.0,5.0,0.6666666666666666,0.3333333333333333,0.5,0.25,0.5,0.25,0.5,0.25,3,0,19,9,1.6666666666666667,1.3333333333333333,0.7777777777777778,1.1111111111111112,6,2,1,2,4,3
2022-10-19,Elche,Real Madrid,0.0,3.0,A,15,18,2,2,2022,3.0,7.0,12.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,3,3,25,0.6666666666666666,2.3333333333333335,2.4444444444444446,0.8888888888888888,0,6,3,8,0,1
2022-10-20,Almeria,Girona,3.0,2.0,H,6,16,3,1,2022,6.0,5.0,3.0,6.0,0.6666666666666666,0.0,0.5,0.0,0.5,0.0,0.5,0.0,3,0,7,8,0.8888888888888888,1.6666666666666667,1.3333333333333333,1.6666666666666667,2,6,1,2,5,2
2022-10-20,Osasuna,Espanyol,1.0,0.0,H,0,10,3,1,2022,7.0,6.0,6.0,6.0,0.3333333333333333,0.3333333333333333,0.6,0.25,0.6,0.25,0.6,0.25,3,0,13,9,1.0,1.1111111111111112,1.3333333333333333,1.7777777777777777,4,4,1,2,4,3
2022-10-20,FC Barcelona,Villarreal,3.0,0.0,H,3,19,3,1,2022,8.0,0.0,5.0,2.0,1.0,0.0,0.75,0.2,0.75,0.3333333333333333,0.75,0.3333333333333333,3,0,22,15,2.3333333333333335,0.4444444444444444,1.3333333333333333,0.3333333333333333,7,1,1,4,2,3
2022-10-22,Rayo Vallecano,Cadiz,5.0,1.0,H,17,4,5,1,2022,4.0,4.0,2.0,6.0,0.6666666666666666,0.3333333333333333,0.5,0.25,0.5,0.25,0.5,0.25,3,0,12,7,1.1,1.3,0.4,1.7,3,4,3,1,5,4
2022-10-22,Valladolid,Real Sociedad,1.0,0.0,H,2,14,5,1,2022,5.0,5.0,10.0,6.0,0.3333333333333333,0.6666666666666666,0.4,0.8,0.4,0.8,0.4,0.8,3,0,11,22,1.0,1.5,1.6,1.2,3,5,2,7,2,1
2022-10-22,Valencia,Mallorca,1.0,2.0,A,5,12,5,2,2022,11.0,4.0,4.0,6.0,0.6666666666666666,0.0,0.6,0.2,0.6,0.2,0.6,0.2,0,3,15,9,1.7,1.1,0.7,1.1,4,3,3,2,5,3
2022-10-22,Real Madrid,Sevilla,3.0,1.0,H,18,11,5,1,2022,10.0,4.0,7.0,7.0,0.6666666666666666,0.6666666666666666,0.75,0.4,0.75,0.4,0.75,0.4,3,0,28,10,2.5,0.8,1.0,1.5,9,0,1,2,4,4
2022-10-23,Espanyol,Elche,2.0,2.0,D,10,15,6,0,2022,6.0,10.0,3.0,14.0,0.3333333333333333,0.0,0.2,0.0,0.2,0.0,0.2,0.0,1,1,9,3,1.2,1.7,0.6,2.4,2,5,3,0,7,3
2022-10-23,Real Betis,Ath Madrid,1.0,2.0,A,9,13,6,2,2022,10.0,2.0,8.0,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,1.0,0.8,0,3,20,20,1.3,0.6,1.6,0.8,6,2,2,6,2,2
2022-10-23,Girona,Osasuna,1.0,1.0,D,16,0,6,0,2022,9.0,9.0,2.0,4.0,0.3333333333333333,0.3333333333333333,0.4,0.25,0.4,0.25,0.4,0.25,1,1,8,16,1.4,1.8,1.0,1.0,2,6,2,5,4,1
2022-10-23,Villarreal,Almeria,2.0,1.0,H,19,6,6,1,2022,7.0,1.0,2.0,10.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,3,0,15,10,1.2,0.6,1.1,1.7,4,3,3,3,6,1
2022-10-23,FC Barcelona,Ath Bilbao,4.0,0.0,H,3,7,6,1,2022,11.0,0.0,11.0,4.0,1.0,0.3333333333333333,0.8,0.5,0.8,0.5,0.8,0.5,3,0,25,18,2.4,0.4,1.9,0.8,8,1,1,5,2,3
2022-10-24,Celta,Getafe,1.0,1.0,D,1,8,0,0,2022,8.0,8.0,4.0,8.0,0.6666666666666666,0.3333333333333333,0.4,0.25,0.4,0.25,0.4,0.25,1,1,10,9,1.1,2.0,1.0,1.8,3,6,1,2,5,3
2022-10-28,Mallorca,Espanyol,1.0,1.0,D,12,10,4,0,2022,3.0,5.0,6.0,7.0,0.3333333333333333,0.0,0.2,0.2,0.2,0.2,0.2,0.2,1,1,12,10,0.8181818181818182,1.0909090909090908,1.2727272727272727,1.7272727272727273,3,5,3,2,5,4
2022-10-29,Almeria,Celta,3.0,1.0,H,6,1,5,1,2022,9.0,7.0,3.0,12.0,0.6666666666666666,0.0,0.6,0.2,0.6,0.2,0.6,0.2,3,0,10,11,1.0909090909090908,1.7272727272727273,1.0909090909090908,1.9090909090909092,3,7,1,3,6,2
2022-10-29,Cadiz,Ath Madrid,3.0,2.0,H,4,13,5,1,2022,2.0,11.0,10.0,2.0,0.0,1.0,0.0,0.8,0.0,0.8333333333333334,0.0,0.8333333333333334,3,0,7,23,0.45454545454545453,2.0,1.6363636363636365,0.8181818181818182,1,6,4,7,2,2
2022-10-29,Sevilla,Rayo Vallecano,0.0,1.0,A,11,17,5,2,2022,3.0,8.0,7.0,9.0,0.0,0.0,0.0,0.2,0.0,0.16666666666666666,0.0,0.16666666666666666,0,3,10,15,1.0,1.6363636363636365,1.4545454545454546,1.2727272727272727,2,5,4,4,4,3
2022-10-29,Valencia,FC Barcelona,0.0,1.0,A,5,3,5,2,2022,12.0,6.0,13.0,4.0,0.3333333333333333,0.6666666666666666,0.4,0.8,0.5,0.8,0.5,0.8,0,3,15,28,1.6363636363636365,1.1818181818181819,2.5454545454545454,0.36363636363636365,4,4,3,9,1,1
2022-10-30,Osasuna,Valladolid,2.0,0.0,H,0,2,6,1,2022,8.0,6.0,5.0,10.0,0.3333333333333333,0.3333333333333333,0.6,0.2,0.6666666666666666,0.2,0.6666666666666666,0.2,3,0,17,14,1.0,1.0,1.0,1.3636363636363635,5,4,2,4,5,2
2022-10-30,Real Madrid,Girona,1.0,1.0,D,18,16,6,0,2022,13.0,5.0,5.0,9.0,0.6666666666666666,0.0,0.8,0.0,0.8,0.0,0.8,0.0,1,1,31,9,2.5454545454545454,0.8181818181818182,1.3636363636363635,1.7272727272727273,10,0,1,2,6,3
2022-10-30,Ath Bilbao,Villarreal,1.0,0.0,H,7,19,6,1,2022,8.0,4.0,5.0,5.0,0.6666666666666666,0.0,0.6,0.0,0.5,0.2857142857142857,0.5,0.2857142857142857,3,0,18,18,1.7272727272727273,1.0909090909090908,1.2727272727272727,0.6363636363636364,5,3,3,5,3,3
2022-10-30,Real Sociedad,Real Betis,0.0,2.0,A,14,9,6,2,2022,6.0,6.0,3.0,4.0,1.0,0.0,0.6,0.2,0.6,0.2,0.6,0.2,0,3,22,20,1.4545454545454546,1.1818181818181819,1.2727272727272727,0.7272727272727273,7,3,1,6,3,2
2022-10-31,Elche,Getafe,0.0,1.0,A,15,8,0,2,2022,3.0,10.0,5.0,9.0,0.0,0.3333333333333333,0.0,0.2,0.0,0.2,0.0,0.2,0,3,4,10,0.7272727272727273,2.3636363636363638,1.0,1.7272727272727273,0,7,4,2,5,4
2022-11-04,Girona,Ath Bilbao,2.0,1.0,H,16,7,4,1,2022,10.0,10.0,11.0,8.0,0.0,0.0,0.2,0.4,0.3333333333333333,0.4,0.3333333333333333,0.4,3,0,10,21,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,2,6,4,6,3,3
2022-11-05,Getafe,Cadiz,0.0,0.0,D,8,4,5,0,2022,6.0,10.0,3.0,11.0,0.0,0.3333333333333333,0.2,0.2,0.16666666666666666,0.2,0.16666666666666666,0.2,1,1,13,10,1.0,1.5833333333333333,0.6666666666666666,2.0,3,5,4,2,6,4
2022-11-05,Valladolid,Elche,2.0,1.0,H,2,15,5,1,2022,6.0,5.0,5.0,16.0,0.6666666666666666,0.0,0.6,0.0,0.5,0.0,0.5,0.0,3,0,14,4,0.9166666666666666,1.4166666666666667,0.6666666666666666,2.25,4,6,2,0,8,4
2022-11-05,Celta,Osasuna,1.0,2.0,A,1,0,5,2,2022,9.0,9.0,3.0,5.0,0.3333333333333333,0.0,0.4,0.2,0.3333333333333333,0.2,0.3333333333333333,0.2,0,3,11,20,1.0833333333333333,2.0,1.0833333333333333,0.9166666666666666,3,7,2,6,4,2
2022-11-05,FC Barcelona,Almeria,2.0,0.0,H,3,6,5,1,2022,15.0,0.0,3.0,12.0,1.0,0.0,1.0,0.0,0.8333333333333334,0.0,0.8333333333333334,0.0,3,0,31,13,2.4166666666666665,0.3333333333333333,1.25,1.6666666666666667,10,1,1,4,7,1
2022-11-06,Ath Madrid,Espanyol,1.0,1.0,D,13,10,6,0,2022,8.0,7.0,7.0,8.0,0.3333333333333333,0.0,0.4,0.2,0.4,0.16666666666666666,0.4,0.16666666666666666,1,1,23,11,1.6666666666666667,1.0,1.25,1.6666666666666667,7,3,2,2,5,5
2022-11-06,Real Sociedad,Valencia,1.0,1.0,D,14,5,6,0,2022,6.0,8.0,6.0,7.0,0.6666666666666666,0.3333333333333333,0.6,0.2,0.5,0.2,0.5,0.2,1,1,22,15,1.3333333333333333,1.25,1.5,1.1666666666666667,7,4,1,4,5,3
2022-11-06,Villarreal,Mallorca,0.0,2.0,A,19,12,6,2,2022,9.0,2.0,6.0,7.0,0.6666666666666666,0.3333333333333333,0.75,0.4,0.75,0.3333333333333333,0.75,0.3333333333333333,0,3,18,13,1.1666666666666667,0.6666666666666666,0.8333333333333334,1.0833333333333333,5,4,3,3,5,4
2022-11-06,Real Betis,Sevilla,1.0,1.0,D,9,11,6,0,2022,11.0,4.0,8.0,10.0,0.6666666666666666,0.3333333333333333,0.8,0.4,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.3333333333333333,1,1,23,10,1.3333333333333333,0.6666666666666666,0.9166666666666666,1.5833333333333333,7,3,2,2,6,4
2022-11-07,Rayo Vallecano,Real Madrid,3.0,2.0,H,17,18,0,1,2022,9.0,5.0,15.0,4.0,0.6666666666666666,1.0,0.6,1.0,0.6,1.0,0.6,1.0,3,0,18,32,1.4166666666666667,1.1666666666666667,2.4166666666666665,0.8333333333333334,5,4,3,10,0,2
2022-11-08,Elche,Girona,1.0,2.0,A,15,16,1,2,2022,3.0,11.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,4,13,0.6923076923076923,2.230769230769231,1.3846153846153846,1.6153846153846154,0,9,4,3,6,4
2022-11-08,Ath Bilbao,Valladolid,3.0,0.0,H,7,2,1,1,2022,9.0,4.0,5.0,12.0,0.6666666666666666,0.3333333333333333,0.6,0.2,0.5714285714285714,0.16666666666666666,0.5714285714285714,0.16666666666666666,3,0,21,17,1.6153846153846154,1.0769230769230769,1.0,1.3846153846153846,6,4,3,5,6,2
2022-11-08,Osasuna,FC Barcelona,1.0,2.0,A,0,3,1,2,2022,10.0,6.0,14.0,4.0,0.6666666666666666,0.6666666666666666,0.6,0.8,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.8333333333333334,0,3,23,34,1.1538461538461537,0.9230769230769231,2.3846153846153846,0.3076923076923077,7,4,2,11,1,1
2022-11-09,Almeria,Getafe,1.0,0.0,H,6,8,2,1,2022,12.0,8.0,6.0,9.0,1.0,0.3333333333333333,0.8,0.4,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,3,0,13,14,1.1538461538461537,1.6923076923076923,0.9230769230769231,1.4615384615384615,4,8,1,3,5,5
2022-11-09,Sevilla,Real Sociedad,1.0,2.0,A,11,14,2,2,2022,3.0,9.0,10.0,7.0,0.0,0.6666666666666666,0.0,0.6,0.0,0.6666666666666666,0.0,0.6666666666666666,0,3,11,23,0.9230769230769231,1.5384615384615385,1.3076923076923077,1.2307692307692308,2,6,5,7,4,2
2022-11-09,Espanyol,Villarreal,0.0,1.0,A,10,19,2,2,2022,8.0,12.0,5.0,6.0,0.3333333333333333,0.0,0.2,0.0,0.16666666666666666,0.25,0.16666666666666666,0.25,0,3,12,18,1.2307692307692308,1.6153846153846154,1.0769230769230769,0.7692307692307693,2,5,6,5,5,3
2022-11-09,Mallorca,Ath Madrid,1.0,0.0,H,12,13,2,1,2022,4.0,6.0,12.0,5.0,0.0,0.6666666666666666,0.2,0.6,0.16666666666666666,0.7142857142857143,0.16666666666666666,0.7142857142857143,3,0,16,24,0.9230769230769231,1.0,1.6153846153846154,1.0,4,5,4,7,3,3
2022-11-10,Rayo Vallecano,Celta,0.0,0.0,D,17,1,3,0,2022,12.0,7.0,4.0,15.0,0.6666666666666666,0.0,0.8,0.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,1,1,21,11,1.5384615384615385,1.2307692307692308,1.0769230769230769,2.0,6,4,3,3,8,2
2022-11-10,Valencia,Real Betis,3.0,0.0,H,5,9,3,1,2022,12.0,7.0,5.0,4.0,0.0,0.3333333333333333,0.4,0.2,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,3,0,16,24,1.4615384615384615,1.1538461538461537,1.3076923076923077,0.6923076923076923,4,5,4,7,3,3
2022-11-10,Real Madrid,Cadiz,2.0,1.0,H,18,4,3,1,2022,14.0,6.0,3.0,11.0,0.6666666666666666,0.0,0.6,0.2,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,3,0,32,11,2.3846153846153846,1.0,0.6153846153846154,1.8461538461538463,10,1,2,2,6,5
2022-12-29,Girona,Rayo Vallecano,2.0,2.0,D,16,17,3,0,2022,12.0,11.0,8.0,9.0,0.3333333333333333,0.3333333333333333,0.4,0.2,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857,1,1,16,22,1.4285714285714286,1.5714285714285714,1.4285714285714286,1.1428571428571428,4,6,4,6,4,4
2022-12-29,Real Betis,Ath Bilbao,0.0,0.0,D,9,7,3,0,2022,12.0,5.0,12.0,10.0,0.3333333333333333,0.0,0.6,0.2,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.3333333333333333,1,1,24,24,1.2142857142857142,0.8571428571428571,1.7142857142857142,1.0,7,4,3,7,4,3
2022-12-29,Ath Madrid,Elche,2.0,0.0,H,13,15,3,1,2022,9.0,8.0,6.0,18.0,0.3333333333333333,0.0,0.4,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,3,0,24,4,1.5,1.0,0.7142857142857143,2.2142857142857144,7,4,3,0,10,4
2022-12-30,Getafe,Mallorca,2.0,0.0,H,8,12,4,1,2022,6.0,10.0,8.0,7.0,0.0,0.6666666666666666,0.2,0.4,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.42857142857142855,3,0,14,19,0.8571428571428571,1.4285714285714286,0.9285714285714286,0.9285714285714286,3,6,5,5,5,4
2022-12-30,Cadiz,Almeria,1.0,1.0,D,4,6,4,0,2022,5.0,13.0,3.0,14.0,0.3333333333333333,0.0,0.2,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,1,1,11,16,0.6428571428571429,1.8571428571428572,1.1428571428571428,1.5714285714285714,2,7,5,5,8,1
2022-12-30,Celta,Sevilla,1.0,1.0,D,1,11,4,0,2022,10.0,11.0,9.0,11.0,0.0,0.3333333333333333,0.4,0.4,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,1,1,12,11,1.0,1.8571428571428572,0.9285714285714286,1.5714285714285714,3,8,3,2,7,5
2022-12-30,Valladolid,Real Madrid,0.0,2.0,A,2,18,4,2,2022,8.0,6.0,17.0,7.0,1.0,0.6666666666666666,0.6,0.8,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.8571428571428571,0,3,17,35,0.9285714285714286,1.5,2.357142857142857,1.0,5,7,2,11,1,2
2022-12-31,FC Barcelona,Espanyol,1.0,1.0,D,3,10,5,0,2022,17.0,0.0,8.0,9.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.14285714285714285,1,1,37,12,2.357142857142857,0.35714285714285715,1.1428571428571428,1.5714285714285714,12,1,1,2,6,6
2022-12-31,Real Sociedad,Osasuna,2.0,0.0,H,14,0,5,1,2022,7.0,9.0,5.0,6.0,0.3333333333333333,0.3333333333333333,0.6,0.4,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,3,0,26,23,1.3571428571428572,1.2142857142857142,1.1428571428571428,1.0,8,4,2,7,5,2
2022-12-31,Villarreal,Valencia,2.0,1.0,H,19,5,5,1,2022,9.0,4.0,7.0,8.0,0.6666666666666666,0.3333333333333333,0.6,0.2,0.6,0.16666666666666666,0.6,0.16666666666666666,3,0,21,19,1.0714285714285714,0.7142857142857143,1.5714285714285714,1.0714285714285714,6,5,3,5,5,4
2023-01-06,Elche,Celta,0.0,1.0,A,15,1,4,2,2022,4.0,13.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0,3,4,13,0.6666666666666666,2.2,1.0,1.8,0,11,4,3,8,4
2023-01-06,Valencia,Cadiz,0.0,1.0,A,5,4,4,2,2022,15.0,7.0,4.0,13.0,0.3333333333333333,0.0,0.4,0.2,0.5,0.14285714285714285,0.5,0.14285714285714285,0,3,19,12,1.5333333333333334,1.1333333333333333,0.6666666666666666,1.8,5,6,4,2,7,6
2023-01-07,Villarreal,Real Madrid,2.0,1.0,H,19,18,5,1,2022,11.0,5.0,19.0,7.0,0.6666666666666666,0.6666666666666666,0.6,0.8,0.6666666666666666,0.875,0.6666666666666666,0.875,3,0,24,38,1.1333333333333333,0.7333333333333333,2.3333333333333335,0.9333333333333333,7,5,3,12,1,2
2023-01-07,Mallorca,Valladolid,1.0,0.0,H,12,2,5,1,2022,5.0,6.0,5.0,15.0,0.3333333333333333,0.0,0.4,0.2,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,3,0,19,17,0.8666666666666667,1.0,0.8666666666666667,1.5333333333333334,5,6,4,5,8,2
2023-01-07,Espanyol,Girona,2.0,2.0,D,10,16,5,0,2022,8.0,13.0,8.0,11.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1,1,13,17,1.1333333333333333,1.5333333333333334,1.4666666666666666,1.6,2,6,7,4,6,5
2023-01-08,Almeria,Real Sociedad,0.0,2.0,A,6,14,6,2,2022,13.0,8.0,12.0,8.0,1.0,0.6666666666666666,0.8,0.6,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0,3,17,29,1.1333333333333333,1.5333333333333334,1.4,1.1333333333333333,5,8,2,9,4,2
2023-01-08,Rayo Vallecano,Real Betis,1.0,2.0,A,17,9,6,2,2022,12.0,7.0,5.0,7.0,0.6666666666666666,0.3333333333333333,0.6,0.2,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857,0,3,23,25,1.4666666666666666,1.2,1.1333333333333333,0.8,6,4,5,7,4,4
2023-01-08,Sevilla,Getafe,2.0,1.0,H,11,8,6,1,2022,4.0,11.0,6.0,10.0,0.0,0.3333333333333333,0.0,0.4,0.0,0.2857142857142857,0.0,0.2857142857142857,3,0,12,17,0.9333333333333333,1.5333333333333334,0.9333333333333333,1.3333333333333333,2,7,6,4,6,5
2023-01-08,Ath Madrid,FC Barcelona,0.0,1.0,A,13,3,6,2,2022,11.0,8.0,16.0,5.0,0.3333333333333333,0.6666666666666666,0.4,0.8,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.8571428571428571,0,3,27,38,1.5333333333333334,0.9333333333333333,2.2666666666666666,0.4,8,4,3,12,1,2
2023-01-09,Ath Bilbao,Osasuna,0.0,0.0,D,7,0,0,0,2022,12.0,4.0,5.0,8.0,0.6666666666666666,0.3333333333333333,0.8,0.2,0.625,0.2857142857142857,0.625,0.2857142857142857,1,1,25,23,1.6,0.9333333333333333,1.0666666666666667,1.0666666666666667,7,4,4,7,6,2
2023-01-13,Celta,Villarreal,1.0,1.0,D,1,19,4,0,2022,11.0,12.0,6.0,6.0,0.0,0.3333333333333333,0.2,0.2,0.25,0.3333333333333333,0.25,0.3333333333333333,1,1,16,27,1.0,1.6875,1.1875,0.75,4,8,4,8,5,3
2023-01-14,Valladolid,Rayo Vallecano,0.0,1.0,A,2,17,5,2,2022,8.0,8.0,10.0,11.0,0.6666666666666666,0.3333333333333333,0.6,0.2,0.5,0.25,0.5,0.25,0,3,17,23,0.8125,1.5,1.4375,1.25,5,9,2,6,5,5
2023-01-14,Girona,Sevilla,2.0,1.0,H,16,11,5,1,2022,14.0,13.0,10.0,12.0,0.3333333333333333,0.0,0.2,0.2,0.375,0.25,0.375,0.25,3,0,18,15,1.5,1.625,1.0,1.5,4,6,6,3,7,6
2023-01-14,Osasuna,Mallorca,1.0,0.0,H,0,12,5,1,2022,11.0,8.0,8.0,9.0,0.6666666666666666,0.6666666666666666,0.4,0.4,0.625,0.375,0.625,0.375,3,0,24,22,1.0,1.0,0.875,0.9375,7,6,3,6,6,4
2023-01-14,Real Sociedad,Ath Bilbao,3.0,1.0,H,14,7,5,1,2022,9.0,9.0,12.0,10.0,0.3333333333333333,0.0,0.6,0.0,0.5,0.2857142857142857,0.5,0.2857142857142857,3,0,32,26,1.4375,1.0625,1.5,0.875,10,4,2,7,4,5
2023-01-15,Getafe,Espanyol,1.0,2.0,A,8,10,6,2,2022,8.0,10.0,9.0,10.0,0.3333333333333333,0.0,0.2,0.0,0.25,0.125,0.25,0.125,0,3,17,14,0.9375,1.375,1.1875,1.5625,4,7,5,2,6,8
2023-01-15,Almeria,Ath Madrid,1.0,1.0,D,6,13,6,0,2022,13.0,10.0,12.0,6.0,0.6666666666666666,0.3333333333333333,0.8,0.6,0.625,0.625,0.625,0.625,1,1,17,27,1.0625,1.5625,1.4375,0.9375,5,9,2,8,5,3
2023-01-16,Cadiz,Elche,1.0,1.0,D,4,15,0,0,2022,6.0,14.0,6.0,20.0,0.3333333333333333,0.0,0.2,0.0,0.125,0.0,0.125,0.0,1,1,15,4,0.6875,1.6875,0.625,2.125,3,7,6,0,12,4
2023-01-20,Mallorca,Celta,1.0,0.0,H,12,1,4,1,2022,6.0,6.0,5.0,15.0,0.6666666666666666,0.3333333333333333,0.4,0.2,0.375,0.25,0.375,0.25,3,0,22,17,0.8235294117647058,0.9411764705882353,1.0,1.6470588235294117,6,7,4,4,8,5
2023-01-21,Rayo Vallecano,Real Sociedad,0.0,2.0,A,17,14,5,2,2022,13.0,9.0,14.0,8.0,0.3333333333333333,0.6666666666666666,0.4,0.8,0.5,0.75,0.5,0.75,0,3,26,35,1.411764705882353,1.1764705882352942,1.5294117647058822,1.0588235294117647,7,5,5,11,4,2
2023-01-21,Espanyol,Real Betis,1.0,0.0,H,10,9,5,1,2022,10.0,15.0,7.0,8.0,0.0,0.6666666666666666,0.2,0.4,0.125,0.375,0.125,0.375,3,0,17,28,1.2352941176470589,1.5294117647058822,1.1875,0.8125,3,6,8,8,4,4
2023-01-21,Ath Madrid,Valladolid,3.0,0.0,H,13,2,5,1,2022,11.0,9.0,5.0,16.0,0.3333333333333333,0.0,0.4,0.2,0.375,0.125,0.375,0.125,3,0,28,17,1.411764705882353,0.9411764705882353,0.7647058823529411,1.4705882352941178,8,5,4,5,10,2
2023-01-21,Sevilla,Cadiz,1.0,0.0,H,11,4,5,1,2022,6.0,12.0,5.0,13.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.125,0.25,0.125,0.25,3,0,15,16,1.0,1.5294117647058822,0.7058823529411765,1.6470588235294117,3,8,6,3,7,7
2023-01-22,Villarreal,Girona,1.0,0.0,H,19,16,6,1,2022,13.0,6.0,10.0,13.0,0.6666666666666666,0.3333333333333333,0.8,0.2,0.7142857142857143,0.125,0.7142857142857143,0.125,3,0,28,21,1.1764705882352942,0.7647058823529411,1.5294117647058822,1.588235294117647,8,5,4,5,6,6
2023-01-22,Elche,Osasuna,1.0,1.0,D,15,0,6,0,2022,4.0,14.0,5.0,8.0,0.0,0.3333333333333333,0.0,0.2,0.0,0.25,0.0,0.25,1,1,5,27,0.6470588235294118,2.0588235294117645,1.0,0.9411764705882353,0,12,5,8,6,3
2023-01-22,FC Barcelona,Getafe,1.0,0.0,H,3,8,6,1,2022,18.0,1.0,7.0,12.0,0.6666666666666666,0.3333333333333333,0.8,0.2,0.75,0.25,0.75,0.25,3,0,41,17,2.1875,0.375,0.9411764705882353,1.411764705882353,13,1,2,4,8,5
2023-01-22,Ath Bilbao,Real Madrid,0.0,2.0,A,7,18,6,2,2022,12.0,4.0,20.0,9.0,0.6666666666666666,0.3333333333333333,0.6,0.6,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0,3,26,38,1.4705882352941178,1.0,2.25,1.0,7,5,5,12,2,2
2023-01-23,Valencia,Almeria,2.0,2.0,D,5,6,0,0,2022,15.0,8.0,4.0,15.0,0.3333333333333333,0.0,0.2,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,1,1,19,18,1.4375,1.125,1.0588235294117647,1.5294117647058822,5,7,4,5,9,3
2023-01-27,Almeria,Espanyol,3.0,1.0,H,6,10,4,1,2022,14.0,11.0,11.0,11.0,0.3333333333333333,0.3333333333333333,0.6,0.2,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.2222222222222222,3,0,19,20,1.1111111111111112,1.5555555555555556,1.2222222222222223,1.4444444444444444,5,9,4,4,6,8
2023-01-28,Cadiz,Mallorca,2.0,0.0,H,4,12,5,1,2022,7.0,15.0,8.0,10.0,0.3333333333333333,0.3333333333333333,0.2,0.4,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,3,0,16,25,0.6666666666666666,1.6111111111111112,0.8333333333333334,0.8888888888888888,3,8,7,7,7,4
2023-01-28,Girona,FC Barcelona,0.0,1.0,A,16,3,5,2,2022,16.0,14.0,17.0,5.0,0.6666666666666666,1.0,0.4,0.8,0.4444444444444444,0.875,0.4444444444444444,0.875,0,3,21,44,1.4444444444444444,1.5555555555555556,2.1176470588235294,0.35294117647058826,5,7,6,14,1,2
2023-01-28,Sevilla,Elche,3.0,0.0,H,11,15,5,1,2022,7.0,12.0,7.0,21.0,0.6666666666666666,0.0,0.4,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,3,0,18,6,1.0,1.4444444444444444,0.6666666666666666,2.0,4,8,6,0,12,6
